amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
113-6772070-2444224	113-6772070-2444224	2024-10-28T17:25:48+00:00	2024-10-29T19:33:16+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	9.0					40.0		DAYTON	OH	45459-1538	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-2000642-8932232	112-2000642-8932232	2024-10-28T17:02:04+00:00	2024-10-29T05:12:11+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	G24136-7-Beige-3x5-US-V1	B0DBZ697XG	Shipped	1	USD	38.99	2.78					9.75		BEVERLY HILLS	CA	90212-4574	US	PLM-fe6f8a08-57e8-4320-99e8-07c987fbc35b	false			false
111-0912999-9689050	111-0912999-9689050	2024-10-28T16:43:32+00:00	2024-10-30T15:53:17+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Pink Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet S	N1338-2-Pink-6x9-US-V1	B0DBYZKLW1	Shipped	1	USD	119.99	5.6					40.0		TUCKASEGEE	NC	28783-8517	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
113-4157141-2707446	113-4157141-2707446	2024-10-28T16:30:14+00:00	2024-10-31T19:25:15+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	7.2					40.0		GREENVILLE	SC	29615-2017	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-7198876-8374664	112-7198876-8374664	2024-10-28T13:43:30+00:00	2024-10-29T02:59:44+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Ca	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	5.8					40.0		CHARLOTTE	NC	28209-2543	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-8690133-1897060	112-8690133-1897060	2024-10-28T11:21:04+00:00	2024-10-29T04:45:40+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	Shipped	1	USD	119.99	5.6					40.0		SARASOTA	FL	34241-6120	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-8820825-2998636	112-8820825-2998636	2024-10-28T04:24:34+00:00	2024-10-29T12:19:28+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Ca	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	9.48							BOTHELL	WA	98012-8742	US		false			false
114-0027992-9358645	114-0027992-9358645	2024-10-28T03:39:54+00:00	2024-10-30T09:23:12+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	69.99	4.07					17.5		ROSEVILLE	CA	95747	US	PLM-fe6f8a08-57e8-4320-99e8-07c987fbc35b	false			false
114-3052393-0199415	114-3052393-0199415	2024-10-28T03:19:19+00:00	2024-10-31T01:44:58+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Boho Farmhouse Dining Room Ru	G24268-7-Black-5x7-US-V1	B0DBZB9JY5	Shipped	1	USD	69.99	3.15					17.5		GREAT FALLS	VA	22066-1818	US	PLM-fe6f8a08-57e8-4320-99e8-07c987fbc35b	false			false
113-5901912-2340252	113-5901912-2340252	2024-10-28T01:03:26+00:00	2024-10-29T02:26:11+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	109.99	6.21					40.0		Modesto	California	95355	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
113-8400718-0845011	113-8400718-0845011	2024-10-28T00:13:26+00:00	2024-10-28T11:43:32+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Be	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	Shipped	1	USD	35.99	3.53							OLYMPIA	WA	98502-8601	US		false			false
112-6545823-7542662	112-6545823-7542662	2024-10-27T23:29:51+00:00	2024-10-28T21:30:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	69.99	4.62					17.5		DENVER	CO	80206-1764	US	PLM-fe6f8a08-57e8-4320-99e8-07c987fbc35b	false			false
114-9692458-3717008	114-9692458-3717008	2024-10-27T19:59:04+00:00	2024-10-29T09:45:12+00:00	Shipped	Amazon	Amazon.com			SecondDay	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Ca	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	7.0					40.0		Ontario	CA	91761	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
113-4325784-0229862	113-4325784-0229862	2024-10-26T20:20:42+00:00	2024-10-27T01:18:35+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	11.85					40.0		SAINT PAUL	MN	55106-1530	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
113-1290278-7809839	113-1290278-7809839	2024-10-26T19:00:25+00:00	2024-10-28T03:27:16+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Ca	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	6.0					40.0		JACKSONVILLE	FL	32218-8614	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
113-4228145-9358644	113-4228145-9358644	2024-10-26T17:27:47+00:00	2024-10-27T04:39:38+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	69.99	3.15					17.5		PITTSBURGH	PA	15206-5108	US	PLM-fe6f8a08-57e8-4320-99e8-07c987fbc35b	false			false
112-4739175-4541823	112-4739175-4541823	2024-10-26T16:59:45+00:00	2024-10-27T07:59:08+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	12.24					40.0		WOODINVILLE	WA	98072-7985	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-5615183-4417836	112-5615183-4417836	2024-10-26T16:58:07+00:00	2024-10-26T16:58:44+00:00	Cancelled	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Cancelled	0										WOODINVILLE	WA	98072-7985	US		false			false
114-0323108-7739454	114-0323108-7739454	2024-10-26T16:28:50+00:00	2024-10-27T08:14:11+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant R	G24267-2-Beige-9x12-US-V1	B0DBVN24HV	Shipped	1	USD	189.99	10.12					40.0		HUNTSVILLE	TX	77320-1484	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
114-6646451-6199465	114-6646451-6199465	2024-10-26T15:30:03+00:00	2024-10-27T07:20:27+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant R	G24267-2-Beige-9x12-US-V1	B0DBVN24HV	Shipped	1	USD	189.99	10.5					40.0		PITTSBORO	NC	27312-9723	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
111-0906974-4035452	111-0906974-4035452	2024-10-26T12:33:17+00:00	2024-10-26T18:22:45+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant R	G24267-2-Beige-8x10-US-V1	B0DBVKBXCB	Shipped	1	USD	149.99	6.98	2.99				40.0	2.99	HEBRON	CT	06248-1415	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-1469637-6698631	112-1469637-6698631	2024-10-26T02:18:09+00:00	2024-10-28T05:54:51+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	109.99	4.9					40.0		FORT WAYNE	IN	46809-2031	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-7191608-0557068	112-7191608-0557068	2024-10-26T02:16:51+00:00	2024-10-28T06:52:47+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	109.99	4.9					40.0		FORT WAYNE	IN	46809-2031	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-3297985-1381000	112-3297985-1381000	2024-10-25T18:08:22+00:00	2024-10-28T07:25:17+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	G24136-7-Beige-3x5-US-V1	B0DBZ697XG	Shipped	1	USD	38.99						9.75		MAYWOOD	IL	60153-1970	US	PLM-fe6f8a08-57e8-4320-99e8-07c987fbc35b	true			false
112-2570754-9976207	112-2570754-9976207	2024-10-25T16:09:08+00:00	2024-10-26T00:25:16+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Ru	G24136-13-Grey-5x7-US-V1	B0DBYZM1X6	Shipped	1	USD	69.99	4.33					17.5		DALLAS	TX	75238-1626	US	PLM-fe6f8a08-57e8-4320-99e8-07c987fbc35b	false			false
112-3078170-7617002	112-3078170-7617002	2024-10-25T04:54:01+00:00	2024-10-28T07:03:41+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG 6x9 Area Rug for Living Room - Large Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Farmhouse Low-Pil	G24268-7-Black-6x9-US-V1	B0DBYXH8YW	Shipped	1	USD	119.99	6.75	6.99				30.0	6.99	DURHAM	NC	27705-3895	US	PLM-606d9492-bb2d-4bab-bf38-07cc77f23dee	false			false
114-7651198-9222613	114-7651198-9222613	2024-10-25T01:51:24+00:00	2024-10-25T15:51:16+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	Shipped	1	USD	38.99	3.61							NASHVILLE	TN	37208-1680	US		false			false
114-2545299-2865830	114-2545299-2865830	2024-10-24T19:36:16+00:00	2024-10-28T18:47:14+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Floral Carpet Stain Resi	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	Shipped	1	USD	159.99	7.8	3.51				30.0	3.51	CLAWSON	MI	48017-2103	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-606d9492-bb2d-4bab-bf38-07cc77f23dee	false			false
113-8819456-5159428	113-8819456-5159428	2024-10-24T18:04:43+00:00	2024-10-25T09:47:19+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Beige Stain Resistant Dining Room Rug Geometric Low-Pile Carpe	G24136-7-Beige-6x9-US-V1	B0DBYW49QF	Shipped	1	USD	119.99	6.6	2.99				40.0	2.99	GEORGETOWN	TX	78626-4956	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
111-9461268-1367458	111-9461268-1367458	2024-10-24T17:52:58+00:00	2024-10-25T07:21:36+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant R	G24267-2-Beige-8x10-US-V1	B0DBVKBXCB	Shipped	1	USD	149.99	9.07	2.99				40.0	2.99	CYPRESS	TX	77433-7913	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
111-0308992-5863475	111-0308992-5863475	2024-10-24T16:03:16+00:00	2024-10-25T04:50:17+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	69.99	3.71					14.0		Colts Neck	NJ	07722	US	PLM-c438f303-ccf2-492b-b496-036cfa2a7a52	false			false
111-2761225-1832218	111-2761225-1832218	2024-10-24T15:34:07+00:00	2024-10-24T23:11:52+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Ca	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	9.0	2.99				30.0	2.99	OAK PARK	IL	60304-1205	US	PLM-606d9492-bb2d-4bab-bf38-07cc77f23dee	false			false
112-8006692-7309011	112-8006692-7309011	2024-10-24T15:22:23+00:00	2024-10-25T14:59:41+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	Shipped	1	USD	38.99	2.96					7.8		LOS ANGELES	CA	90039-3868	US	PLM-c438f303-ccf2-492b-b496-036cfa2a7a52	false			false
114-6902375-2809008	114-6902375-2809008	2024-10-24T15:16:03+00:00	2024-10-28T22:30:15+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	9.5							RICHMOND	VA	23230-4339	US		true			false
112-3242916-8281826	112-3242916-8281826	2024-10-24T01:50:37+00:00	2024-10-24T14:46:28+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Ru	G24136-13-Grey-5x7-US-V1	B0DBYZM1X6	Shipped	1	USD	69.99						69.99		Harriman	TN	37748	US	vine.enrollment.3d8faffb-b4e0-4136-b001-e22906f4db7a:1728010694701	false			false
113-8788946-1653848	113-8788946-1653848	2024-10-24T01:18:39+00:00	2024-10-24T16:08:28+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Ru	G24136-13-Grey-5x7-US-V1	B0DBYZM1X6	Shipped	1	USD	0.0								GALLOWAY	OH	43119-8338	US		false			false
112-8774979-6167415	112-8774979-6167415	2024-10-24T01:09:22+00:00	2024-10-24T06:29:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Beige Modern Abstract Geometric Dining Room Rugs Indoo	G24136-7-Beige-5x7-US-V1	B0DBZ76XQH	Shipped	1	USD	0.0								BAKERSFIELD	CA	93312-5115	US		false			false
113-5684042-7377034	113-5684042-7377034	2024-10-24T01:01:16+00:00	2024-10-24T09:38:04+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Beige Modern Abstract Geometric Dining Room Rugs Indoo	G24136-7-Beige-5x7-US-V1	B0DBZ76XQH	Shipped	1	USD	69.99						69.99		BRIDGEPORT	CT	06604-4915	US	vine.enrollment.3d8faffb-b4e0-4136-b001-e22906f4db7a:1728010694701	false			false
112-1436700-8581806	112-1436700-8581806	2024-10-24T00:39:35+00:00	2024-10-25T22:38:22+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Ru	G24136-13-Grey-5x7-US-V1	B0DBYZM1X6	Shipped	1	USD	0.0								EL PASO	TX	79912-2510	US		false			false
111-3204476-9311454	111-3204476-9311454	2024-10-23T23:57:40+00:00	2024-10-24T14:46:28+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Beige Modern Abstract Geometric Dining Room Rugs Indoo	G24136-7-Beige-5x7-US-V1	B0DBZ76XQH	Shipped	1	USD	0.0								ATLANTA	GA	30331-7523	US		false			false
112-5417425-4891466	112-5417425-4891466	2024-10-23T23:18:02+00:00	2024-10-24T12:58:04+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	G24136-7-Beige-3x5-US-V1	B0DBZ697XG	Shipped	1	USD	0.0								DANVILLE	CA	94506-4542	US		false			false
112-8418972-1278665	112-8418972-1278665	2024-10-23T22:52:23+00:00	2024-10-26T06:34:03+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	69.99	5.6	5.81					5.81	SYRACUSE	NY	13209-1405	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
113-4805856-7313066	113-4805856-7313066	2024-10-23T22:45:38+00:00	2024-10-24T05:59:47+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resist	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	Shipped	1	USD	149.99	11.27					40.0		LINCOLNWOOD	IL	60712-2109	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-1479641-9017811	112-1479641-9017811	2024-10-23T22:18:22+00:00	2024-10-24T16:07:36+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Ru	G24136-13-Grey-5x7-US-V1	B0DBYZM1X6	Shipped	1	USD	0.0								KNOB LICK	KY	42154-8301	US		false			false
111-1145675-4363410	111-1145675-4363410	2024-10-23T21:35:04+00:00	2024-10-24T18:07:18+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	189.99	9.0					40.0		CARPENDALE	WV	26753-9820	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
111-8930235-4583460	111-8930235-4583460	2024-10-23T21:33:31+00:00	2024-10-24T18:07:22+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Be	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	Shipped	2	USD	71.98	3.54					12.88		CARPENDALE	WV	26753-9820	US	Percentage Off 2024/10/12 7-44-0-360	false			false
111-8930235-4583460	111-8930235-4583460	2024-10-23T21:33:31+00:00	2024-10-24T18:07:22+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	189.99	8.45					49.22		CARPENDALE	WV	26753-9820	US	Percentage Off 2024/10/12 7-44-0-360	false			false
113-7338048-1115469	113-7338048-1115469	2024-10-23T19:42:38+00:00	2024-10-24T09:09:19+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug	G24136-7-Beige-8x10-US-V1	B0DBZ3PDH4	Shipped	1	USD	159.99	8.4					40.0		fort wayne	in	46845	US	PLM-e20abd3b-54c2-4fae-b880-20758b1504b1	false			false
112-0130522-7284268	112-0130522-7284268	2024-10-23T19:18:56+00:00	2024-10-24T07:16:36+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	0.0								CAPE CORAL	FL	33991-3495	US		false			false
111-8069744-1159410	111-8069744-1159410	2024-10-23T19:13:02+00:00	2024-10-25T02:41:35+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	0.0								EL PASO	TX	79936-6888	US		false			false
112-5205513-3025816	112-5205513-3025816	2024-10-23T19:07:59+00:00	2024-10-24T02:58:09+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for	G24267-2-Beige-5x7-US-V1	B0DBVNXDMY	Shipped	1	USD	0.0								BILLERICA	MA	01821-1817	US		false			false
114-0062525-8894617	114-0062525-8894617	2024-10-23T19:02:06+00:00	2024-10-24T09:08:16+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	0.0								HAGERSTOWN	MD	21740-4001	US		false			false
112-0192582-7134634	112-0192582-7134634	2024-10-23T18:29:59+00:00	2024-10-25T08:57:52+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	0.0								PONTIAC	MI	48340-3117	US		false			false
114-2611791-9130610	114-2611791-9130610	2024-10-23T18:22:35+00:00	2024-10-24T07:27:09+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	0.0								DEARY	ID	83823-5548	US		false			false
